order_id,customer_id,order_timestamp,promised_delivery_date,actual_delivery_date,product_name,category,quantity,gross_sales_usd,discount_rate,net_sales_usd,cost_usd,sales_channel,shipping_mode,warehouse,sales_region,returned_flag,satisfaction_score,customer_segment,delivery_delay_days,late_flag,gross_margin_usd,gross_margin_pct,order_month,first_order_date,customer_country,account_tier,acquisition_motion,account_status
O504644,C30989,2025-03-04 02:00:00,2025-03-06,2025-03-07,Desk Lamp,Furniture,3.0,176.62,0.05,167.79,100.81,Online,Standard,DAL-WH2,East,False,2.0,Consumer,1,1,66.97999999999999,0.39918946301925023,2025-03,2025-01-04,,Mid Market,Partner,Churned
O504645,C30839,2025-08-22 17:00:00,2025-08-26,2025-09-01,Printer Ink,Supplies,1.0,53.85,0.0,53.85,30.83,Retail,Express,BER-WH3,West,False,3.0,SMB,6,1,23.020000000000003,0.4274837511606314,2025-08,2024-05-03,,Mid Market,Partner,Active
O504646,C31041,2025-10-11 00:00:00,2025-10-18,2025-10-18,"Monitor 27""",Electronics,1.0,307.65,0.25,230.74,132.2,Online,Express,TOR-WH1,EU,False,2.0,Unknown,0,0,98.54000000000002,0.4270607610297305,2025-10,2024-08-18,IN,Enterprise,Outbound,Active
O504647,C30459,2025-01-30 05:00:00,2025-02-06,2025-02-09,Notebook Pack,Supplies,1.0,18.2,0.15,15.47,10.15,Online,Express,VAN-WH1,West,False,2.0,Consumer,3,1,5.32,0.3438914027149321,2025-01,2024-09-28,US,Small Business,Inbound,Active
O504648,C31434,2025-04-01 07:00:00,2025-01-10,2025-01-14,Printer Ink,Supplies,3.0,117.95,0.2,94.36,53.65,Marketplace,Standard,BER-WH3,West,False,4.0,Consumer,4,1,40.71,0.4314328105129292,2025-04,2025-10-09,IN,Mid Market,Self-Serve,Active
O504649,C31776,2025-08-11 03:00:00,2025-08-13,2025-08-23,Printer Ink,Supplies,5.0,251.85,0.2,201.48,160.12,B2B Sales,Express,DAL-WH2,West,False,4.0,Unknown,10,1,41.359999999999985,0.20528092118324393,2025-08,2025-02-22,DE,Small Business,Self-Serve,Churned
O504650,C31240,2025-08-29 19:00:00,2025-08-31,2025-08-31,USB-C Hub,Accessories,1.0,42.57,0.25,31.93,22.62,Retail,Express,VAN-WH1,West,False,2.0,SMB,0,0,9.309999999999999,0.29157532101471967,2025-08,2024-05-02,AU,Enterprise,Self-Serve,Active
O504651,C30705,2025-10-22 01:00:00,2025-10-25,2025-10-27,"Monitor 27""",Electronics,3.0,969.18,0.1,872.26,565.37,Online,Express,TOR-WH1,Central,False,3.0,SMB,2,1,306.89,0.35183316900924033,2025-10,2024-02-26,US,Small Business,Self-Serve,Active
O504652,C31427,2025-05-11 00:00:00,2025-05-16,2025-05-17,USB-C Hub,Accessories,1.0,47.85,0.15,40.67,30.93,Online,Express,,EU,True,2.0,Enterprise,1,1,9.740000000000002,0.23948856651094177,2025-05,2024-12-08,AU,Mid Market,Partner,Active
O504653,C31645,2025-10-28 02:00:00,2025-11-04,2025-11-13,Mouse,Electronics,1.0,45.89,0.05,43.6,30.6,Online,Express,BER-WH3,East,True,3.0,Consumer,9,1,13.0,0.2981651376146789,2025-10,2024-04-20,DE,Mid Market,Inbound,Active
O504654,C30634,2025-06-22 18:00:00,2025-06-26,2025-06-30,USB-C Hub,Accessories,1.0,48.71,0.1,43.84,24.86,Retail,Express,TOR-WH1,Central,False,1.0,Unknown,4,1,18.980000000000004,0.43293795620437964,2025-06,2025-08-31,US,Startup,Outbound,Active
O504655,C30968,2025-07-01 11:00:00,2025-07-06,2025-07-07,Mouse,Electronics,1.0,43.51,0.1,39.16,29.64,Retail,Express,TOR-WH1,Central,False,5.0,Enterprise,1,1,9.519999999999996,0.24310520939734415,2025-07,2024-03-18,,,Inbound,Churned
O504656,C31220,2025-11-24 11:00:00,2025-11-30,2025-12-03,Office Chair,Furniture,6.0,1422.5,0.25,1066.88,591.62,Marketplace,Express,,East,False,5.0,SMB,3,1,475.2600000000001,0.4454671565686863,2025-11,2025-10-15,,Small Business,Partner,Active
O504657,C30701,2025-01-07 18:00:00,2025-01-12,2025-01-16,"Monitor 27""",Electronics,3.0,718.15,0.15,610.43,486.79,Online,Standard,TOR-WH1,Central,False,4.0,Consumer,4,1,123.63999999999993,0.20254574644103326,2025-01,2024-02-15,IN,Mid Market,Self-Serve,Active
O504658,C30634,2025-02-03 03:00:00,2025-02-09,2025-02-11,Office Chair,Furniture,1.0,213.07,0.1,191.76,126.65,Online,Express,TOR-WH1,Central,False,3.0,Unknown,2,1,65.10999999999999,0.33953900709219853,2025-02,2025-08-31,US,Startup,Outbound,Active
O504659,C30049,2025-04-27 15:00:00,2025-05-04,2025-05-05,Printer Ink,Supplies,1.0,46.84,0.0,46.84,31.62,Online,Same Day,DAL-WH2,West,False,3.0,SMB,1,1,15.220000000000002,0.324935952177626,2025-04,2024-11-03,UK,Enterprise,Outbound,Active
O504660,C30373,2025-10-10 11:00:00,2025-10-13,2025-10-13,Mouse,Electronics,3.0,119.43,0.1,107.49,84.05,Online,Standard,TOR-WH1,EU,False,4.0,SMB,0,0,23.439999999999998,0.21806679691134057,2025-10,2024-08-09,,Mid Market,Inbound,Active
O504661,C31524,2025-05-06 04:00:00,2025-05-12,2025-05-11,Laptop Stand,Accessories,2.0,77.68,0.25,58.26,38.36,Marketplace,Express,BER-WH3,Central,False,5.0,Unknown,-1,0,19.9,0.3415722622725712,2025-05,2024-01-02,AU,,Self-Serve,At Risk
O504662,C30273,2025-06-14 00:00:00,2025-06-21,2025-06-20,Keyboard,Electronics,3.0,274.24,0.15,233.1,167.99,B2B Sales,Express,BER-WH3,West,False,2.0,Consumer,-1,0,65.10999999999999,0.2793221793221793,2025-06,2024-01-09,US,Enterprise,Self-Serve,At Risk
O504663,C30504,2025-09-21 09:00:00,2025-09-27,2025-09-30,"Monitor 27""",Electronics,3.0,871.56,0.0,871.56,669.47,Marketplace,Standard,BER-WH3,West,False,,Enterprise,3,1,202.08999999999992,0.2318715865803845,2025-09,2024-05-25,IN,Enterprise,Self-Serve,Active
O504664,C30244,2025-10-23 04:00:00,2025-10-27,2025-10-28,Laptop Stand,Accessories,1.0,44.91,0.05,42.66,29.07,Marketplace,Standard,DAL-WH2,West,True,1.0,SMB,1,1,13.589999999999996,0.3185654008438818,2025-10,2024-07-15,UK,Small Business,Inbound,Churned
O504665,C30534,2025-05-07 11:00:00,2025-05-10,2025-05-10,USB-C Hub,Accessories,4.0,198.4,0.25,148.8,105.46,Marketplace,Standard,VAN-WH1,Central,False,2.0,Enterprise,0,0,43.34000000000002,0.29126344086021516,2025-05,2024-10-17,FR,Mid Market,Self-Serve,Churned
O504666,C30102,2025-07-06 13:00:00,2025-07-08,2025-07-11,Keyboard,Electronics,1.0,92.57,0.0,92.57,68.18,Online,Express,BER-WH3,East,False,4.0,SMB,3,1,24.389999999999986,0.2634762882143242,2025-07,2024-05-11,,Enterprise,Self-Serve,Active
O504667,C30064,2025-11-02 05:00:00,2025-11-09,2025-11-11,Notebook Pack,Supplies,1.0,20.82,0.25,15.62,9.15,Marketplace,Express,DAL-WH2,West,False,5.0,Enterprise,2,1,6.469999999999999,0.4142125480153649,2025-11,2024-02-25,IN,Startup,Self-Serve,Active
O504668,C31377,2025-08-20 18:00:00,2025-08-23,2025-08-25,Keyboard,Electronics,1.0,83.8,0.0,83.8,46.34,B2B Sales,Express,,West,False,4.0,SMB,2,1,37.459999999999994,0.447016706443914,2025-08,2025-05-21,DE,Small Business,Partner,Active
O504669,C30246,2025-06-13 11:00:00,2025-06-19,2025-06-22,Desk Lamp,Furniture,4.0,255.88,0.0,255.88,198.52,Retail,Same Day,DAL-WH2,EU,False,5.0,SMB,3,1,57.359999999999985,0.2241675785524464,2025-06,2025-02-21,,Enterprise,Inbound,Active
O504670,C31410,2025-09-21 06:00:00,2025-09-23,2025-09-25,USB-C Hub,Accessories,2.0,83.34,0.25,62.51,48.15,Retail,Standard,TOR-WH1,EU,False,3.0,Enterprise,2,1,14.36,0.22972324428091506,2025-09,2025-02-10,,Enterprise,Self-Serve,Churned
O504671,C31795,2025-04-25 20:00:00,2025-04-28,2025-05-01,Webcam,Electronics,1.0,103.66,0.25,77.75,57.27,Online,Express,VAN-WH1,West,True,2.0,SMB,3,1,20.479999999999997,0.26340836012861735,2025-04,2024-02-23,CA,Enterprise,Self-Serve,Active
O504672,C30474,2025-12-25 00:00:00,2025-12-29,2025-12-28,Laptop Stand,Accessories,3.0,126.69,0.2,101.35,75.69,Online,Express,,West,False,3.0,SMB,-1,0,25.659999999999997,0.25318204242723236,2025-12,2024-05-02,,Startup,Self-Serve,Active
O504673,C31325,2025-07-08 10:00:00,2025-07-14,2025-07-16,Office Chair,Furniture,1.0,270.69,0.25,203.02,161.63,Online,Same Day,BER-WH3,West,False,4.0,Unknown,2,1,41.390000000000015,0.2038715397497784,2025-07,2024-11-30,UK,Small Business,Outbound,Active
O504674,C30340,2025-05-07 06:00:00,2025-05-13,2025-05-15,Webcam,Electronics,2.0,181.49,0.15,154.27,95.63,B2B Sales,Standard,VAN-WH1,West,False,3.0,Unknown,2,1,58.640000000000015,0.3801127892655734,2025-05,2024-02-28,US,Enterprise,Inbound,Churned
O504675,C30045,2025-03-24 00:00:00,2025-03-31,2025-04-04,Desk Lamp,Furniture,5.0,290.34,0.25,217.75,146.13,Online,Express,VAN-WH1,West,False,3.0,Enterprise,4,1,71.62,0.3289092996555683,2025-03,2024-03-29,AU,,Partner,Active
O504676,C31670,2025-09-27 03:00:00,2025-10-02,2025-10-02,USB-C Hub,Accessories,3.0,138.77,0.15,117.95,84.25,Retail,Same Day,,Central,False,4.0,SMB,0,0,33.7,0.28571428571428575,2025-09,2024-05-13,US,Enterprise,Partner,Active
O504677,C31776,2025-12-01 20:00:00,2025-12-06,2025-12-05,Notebook Pack,Supplies,3.0,62.33,0.25,46.75,34.55,Online,Express,TOR-WH1,West,False,4.0,Consumer,-1,0,12.200000000000003,0.26096256684491986,2025-12,2025-02-22,DE,Small Business,Self-Serve,Churned
O504678,C31133,2025-09-23 00:00:00,2025-09-25,2025-09-29,Webcam,Electronics,3.0,287.61,0.0,287.61,159.18,Online,Same Day,DAL-WH2,East,False,3.0,Unknown,4,1,128.43,0.44654219255241473,2025-09,2024-08-08,,Small Business,Self-Serve,Active
O504679,C30160,2025-02-05 10:00:00,2025-02-11,2025-02-11,USB-C Hub,Accessories,2.0,110.15,0.1,99.14,67.19,Online,Express,DAL-WH2,West,False,3.0,SMB,0,0,31.950000000000003,0.3222715352027436,2025-02,2024-06-13,US,Small Business,Self-Serve,Active
O504680,C30973,2025-10-17 01:00:00,2025-10-23,2025-10-22,Printer Ink,Supplies,1.0,48.62,0.2,38.9,22.83,Marketplace,Standard,VAN-WH1,Central,True,4.0,SMB,-1,0,16.07,0.41311053984575835,2025-10,2024-08-09,,Enterprise,Inbound,Churned
O504681,C31418,2025-09-22 12:00:00,2025-09-24,2025-09-24,Mouse,Electronics,2.0,78.99,0.2,63.19,37.41,Online,Same Day,,West,False,4.0,Enterprise,0,0,25.78,0.4079759455610065,2025-09,2024-02-04,IN,,Inbound,Active
O504682,C31229,2025-05-02 13:00:00,2025-05-07,2025-05-09,Keyboard,Electronics,2.0,167.99,0.05,159.59,108.26,Online,Same Day,BER-WH3,EU,False,5.0,Unknown,2,1,51.33,0.32163669402844786,2025-05,2025-06-09,,Mid Market,Outbound,At Risk
O504683,C31220,2025-10-14 02:00:00,2025-10-21,2025-10-21,Laptop Stand,Accessories,2.0,74.57,0.1,67.11,48.56,Retail,Express,VAN-WH1,EU,False,4.0,Consumer,0,0,18.549999999999997,0.2764118611235285,2025-10,2025-10-15,,Small Business,Partner,Active
O504684,C31460,2025-07-01 10:00:00,2025-07-06,2025-07-05,Notebook Pack,Supplies,1.0,19.67,0.15,16.72,11.84,Retail,Standard,,West,True,3.0,Consumer,-1,0,4.879999999999999,0.29186602870813394,2025-07,2024-08-14,FR,Small Business,Self-Serve,Churned
O504685,C31457,2025-09-12 06:00:00,2025-09-18,2025-09-21,Office Chair,Furniture,3.0,718.01,0.2,574.41,420.81,Online,Standard,TOR-WH1,West,False,3.0,SMB,3,1,153.59999999999997,0.2674048153757768,2025-09,2024-09-10,CA,Small Business,Partner,Churned
O504686,C31049,2025-07-10 07:00:00,2025-07-13,2025-07-13,Office Chair,Furniture,4.0,950.35,0.05,902.83,699.74,Online,Express,DAL-WH2,West,False,3.0,Enterprise,0,0,203.09000000000003,0.22494821837998297,2025-07,2025-06-25,UK,Enterprise,Self-Serve,At Risk
O504687,C31028,2025-07-09 19:00:00,2025-07-14,2025-07-13,"Monitor 27""",Electronics,1.0,323.05,0.05,306.9,174.42,B2B Sales,Standard,TOR-WH1,West,False,3.0,Consumer,-1,0,132.48,0.4316715542521994,2025-07,2024-06-30,FR,Small Business,Inbound,At Risk
O504688,C30323,2025-03-07 04:00:00,2025-07-07,2025-07-09,Laptop Stand,Accessories,1.0,36.1,0.0,36.1,22.37,Online,Same Day,TOR-WH1,Central,False,5.0,Enterprise,2,1,13.73,0.38033240997229917,2025-03,2024-08-15,FR,Small Business,Partner,Active
O504689,C30619,2025-02-12 10:00:00,2025-02-18,2025-02-21,Keyboard,Electronics,5.0,451.36,0.1,406.22,312.61,B2B Sales,Express,BER-WH3,Central,True,2.0,SMB,3,1,93.61000000000001,0.2304416326128699,2025-02,2025-07-03,DE,Mid Market,Outbound,Churned
O504690,C30504,2025-09-25 22:00:00,2025-10-01,2025-10-12,Mouse,Electronics,1.0,34.72,0.05,32.98,25.83,Online,Express,,West,False,4.0,Enterprise,11,1,7.149999999999999,0.21679805942995753,2025-09,2024-05-25,IN,Enterprise,Self-Serve,Active
O504691,C30703,2025-12-28 09:00:00,2026-01-04,2026-01-11,Webcam,Electronics,2.0,213.13,0.15,181.16,138.97,Retail,Same Day,DAL-WH2,West,False,3.0,SMB,7,1,42.19,0.23288805475822477,2025-12,2024-02-18,UK,Startup,Self-Serve,At Risk
O504692,C30311,2025-01-31 12:00:00,2025-02-06,2025-02-07,Laptop Stand,Accessories,2.0,86.85,0.15,73.82,41.14,Online,Standard,VAN-WH1,EU,False,4.0,SMB,1,1,32.67999999999999,0.44269845570306143,2025-01,2024-07-19,IN,Small Business,Self-Serve,Active
O504693,C30387,2025-03-21 20:00:00,2025-03-28,2025-04-01,Laptop Stand,Accessories,4.0,176.96,0.1,159.26,94.2,Retail,Standard,TOR-WH1,East,False,3.0,Unknown,4,1,65.05999999999999,0.4085143790028883,2025-03,2024-06-27,FR,Small Business,Inbound,At Risk
O504694,C30400,2025-05-16 12:00:00,2025-05-22,2025-05-26,Notebook Pack,Supplies,1.0,20.38,0.0,20.38,14.44,B2B Sales,Express,VAN-WH1,East,False,4.0,Unknown,4,1,5.9399999999999995,0.2914622178606477,2025-05,2024-07-17,IN,Enterprise,Self-Serve,Active
O504695,C31575,2025-10-10 19:00:00,2025-10-15,2025-10-15,Webcam,Electronics,2.0,185.23,0.15,157.45,104.13,Marketplace,Express,BER-WH3,West,False,2.0,Unknown,0,0,53.31999999999999,0.3386471895839949,2025-10,2025-04-04,FR,Enterprise,Outbound,Active
O504696,C31410,2025-07-15 09:00:00,2025-07-17,2025-07-18,Mouse,Electronics,4.0,195.93,0.15,166.54,96.11,B2B Sales,Standard,,West,False,4.0,SMB,1,1,70.42999999999999,0.42290140506785157,2025-07,2025-02-10,,Enterprise,Self-Serve,Churned
O504697,C30807,2025-12-09 15:00:00,2025-12-12,2025-12-14,Mouse,Electronics,3.0,136.99,0.1,123.29,92.22,Marketplace,Standard,,EU,False,4.0,SMB,2,1,31.070000000000007,0.25200746208127184,2025-12,2024-08-01,UK,Small Business,Outbound,Active
O504698,C30988,2025-10-14 08:00:00,2025-10-20,2025-10-22,Office Chair,Furniture,1.0,264.27,0.0,264.27,184.87,Online,Standard,VAN-WH1,East,True,3.0,SMB,2,1,79.39999999999998,0.30045029704468906,2025-10,2024-08-05,DE,,Outbound,At Risk
O504699,C31183,2025-12-01 21:00:00,2025-12-05,2025-12-08,Office Chair,Furniture,1.0,284.49,0.1,256.04,156.3,Retail,Express,BER-WH3,East,False,3.0,SMB,3,1,99.74000000000001,0.38954850804561786,2025-12,2025-05-13,CA,Mid Market,Self-Serve,Churned
O504700,C30440,2025-12-15 05:00:00,2025-12-20,2025-12-23,Desk Lamp,Furniture,1.0,55.56,0.2,44.45,28.93,Retail,Express,DAL-WH2,East,False,3.0,Enterprise,3,1,15.520000000000003,0.3491563554555681,2025-12,2025-08-05,AU,Mid Market,Inbound,Active
O504701,C30595,2025-10-18 10:00:00,2025-10-20,2025-10-26,Mouse,Electronics,2.0,84.25,0.2,67.4,37.09,Marketplace,Express,BER-WH3,West,False,4.0,Enterprise,6,1,30.310000000000002,0.4497032640949555,2025-10,2025-08-05,UK,,Inbound,Active
O504702,C31343,2025-10-04 02:00:00,2025-10-07,2025-10-20,USB-C Hub,Accessories,1.0,40.9,0.25,30.67,21.39,Online,Same Day,,West,False,2.0,Consumer,13,1,9.280000000000001,0.30257580697750247,2025-10,2024-09-12,DE,Startup,Inbound,At Risk
O504703,C31329,2025-04-08 14:00:00,2025-04-13,2025-04-13,Keyboard,Electronics,3.0,258.0,0.25,193.5,110.69,Online,Standard,VAN-WH1,Central,False,2.0,Unknown,0,0,82.81,0.42795865633074937,2025-04,2024-06-26,FR,Small Business,Outbound,At Risk
O504704,C30689,2025-04-21 11:00:00,2025-04-26,2025-04-29,Webcam,Electronics,4.0,476.6,0.0,476.6,291.03,Online,Standard,TOR-WH1,Central,False,2.0,Unknown,3,1,185.57000000000005,0.38936214855224516,2025-04,2025-03-12,UK,Enterprise,Self-Serve,Churned
O504705,C30129,2025-01-13 18:00:00,2025-01-16,2025-01-20,Printer Ink,Supplies,2.0,97.11,0.05,92.25,69.94,Online,Standard,BER-WH3,EU,False,4.0,SMB,4,1,22.310000000000002,0.2418428184281843,2025-01,2024-12-30,US,Small Business,Partner,At Risk
O504706,C30813,2025-11-23 16:00:00,2025-11-30,2025-12-04,"Monitor 27""",Electronics,1.0,240.08,0.2,192.06,135.82,B2B Sales,Same Day,TOR-WH1,Central,False,4.0,Unknown,4,1,56.24000000000001,0.2928251588045403,2025-11,2024-10-10,FR,Enterprise,Partner,Churned
O504707,C30282,2025-11-25 06:00:00,2025-11-27,2025-11-30,Office Chair,Furniture,2.0,570.25,0.0,570.25,331.96,Online,Standard,DAL-WH2,East,False,4.0,Consumer,3,1,238.29000000000002,0.4178693555458133,2025-11,2024-05-14,CA,Mid Market,Inbound,Churned
O504708,C31240,2025-07-06 18:00:00,2025-07-09,2025-07-08,Notebook Pack,Supplies,1.0,20.81,0.2,16.65,10.49,Marketplace,Express,TOR-WH1,East,False,3.0,Unknown,-1,0,6.159999999999998,0.3699699699699699,2025-07,2024-05-02,AU,Enterprise,Self-Serve,Active
O504709,C31059,2025-07-30 15:00:00,2025-08-01,2025-08-01,Keyboard,Electronics,3.0,212.75,0.25,159.56,104.61,Online,Express,BER-WH3,West,False,3.0,Unknown,0,0,54.95,0.34438455753321634,2025-07,2025-03-19,AU,Enterprise,Partner,At Risk
O504710,C30352,2025-10-10 13:00:00,2025-10-16,2025-10-19,Desk Lamp,Furniture,4.0,233.22,0.05,221.56,143.91,Online,Standard,DAL-WH2,West,False,5.0,SMB,3,1,77.65,0.3504693988084492,2025-10,2024-04-11,,,Self-Serve,Active
O504711,C30684,2025-12-31 06:00:00,2026-01-07,2026-01-10,Desk Lamp,Furniture,3.0,166.12,0.0,166.12,128.65,Online,Same Day,DAL-WH2,West,False,2.0,Enterprise,3,1,37.47,0.22555983626294243,2025-12,2024-04-24,UK,Enterprise,Self-Serve,At Risk
O504712,C30553,2025-08-25 02:00:00,2025-08-27,2025-08-29,Notebook Pack,Supplies,1.0,21.66,0.05,20.58,15.76,Retail,Express,,EU,False,4.0,SMB,2,1,4.8199999999999985,0.2342079689018464,2025-08,2024-11-21,AU,,Partner,Churned
O504713,C31550,2025-11-08 10:00:00,2025-11-10,2025-11-10,Mouse,Electronics,3.0,125.19,0.25,93.89,59.84,Marketplace,Express,TOR-WH1,Central,False,5.0,SMB,0,0,34.05,0.3626584300777505,2025-11,2025-06-12,CA,Startup,Self-Serve,Active
O504714,C30774,2025-02-12 07:00:00,2025-02-18,2025-02-18,Desk Lamp,Furniture,2.0,106.32,0.25,79.74,51.37,Marketplace,Standard,BER-WH3,West,False,5.0,SMB,0,0,28.369999999999997,0.35578128918986707,2025-02,2024-05-05,US,Mid Market,Self-Serve,Active
O504715,C30785,2025-09-22 11:00:00,2025-09-24,2025-09-23,Keyboard,Electronics,1.0,67.52,0.1,60.77,41.7,B2B Sales,Express,VAN-WH1,West,False,3.0,Consumer,-1,0,19.07,0.31380615435247655,2025-09,2025-03-03,,Startup,Partner,Active
O504716,C30797,2025-03-30 03:00:00,2025-04-02,2025-04-04,Printer Ink,Supplies,1.0,38.27,0.0,38.27,28.83,Retail,Standard,TOR-WH1,EU,False,3.0,SMB,2,1,9.440000000000005,0.24666840867520262,2025-03,2024-11-11,US,Small Business,Partner,Active
O504717,C31217,2025-07-04 08:00:00,2025-07-10,2025-07-12,Notebook Pack,Supplies,1.0,20.5,0.0,20.5,12.25,B2B Sales,Express,,EU,False,2.0,Enterprise,2,1,8.25,0.4024390243902439,2025-07,2024-04-23,DE,Enterprise,Inbound,Active
O504718,C31585,2025-07-12 14:00:00,2025-07-15,2025-07-14,"Monitor 27""",Electronics,2.0,538.33,0.15,457.58,271.69,B2B Sales,Same Day,,EU,False,,Enterprise,-1,0,185.89,0.40624590235587216,2025-07,2025-10-17,FR,Startup,Inbound,Churned
O504719,C30670,2025-09-12 06:00:00,2025-09-17,2025-09-16,Notebook Pack,Supplies,1.0,21.05,0.25,15.79,10.96,Online,Express,,EU,False,5.0,Consumer,-1,0,4.829999999999998,0.3058898036732108,2025-09,2024-07-28,FR,Enterprise,Self-Serve,Churned
O504720,C30382,2025-07-26 07:00:00,2025-08-01,2025-08-01,Notebook Pack,Supplies,4.0,75.7,0.1,68.13,43.17,B2B Sales,Standard,BER-WH3,EU,False,5.0,SMB,0,0,24.959999999999994,0.3663584324086305,2025-07,2024-05-31,US,Small Business,Partner,Churned
O504721,C31417,2025-06-03 18:00:00,2025-06-05,2025-06-05,USB-C Hub,Accessories,1.0,45.05,0.15,38.29,23.18,B2B Sales,Standard,VAN-WH1,East,False,4.0,SMB,0,0,15.11,0.3946200052232959,2025-06,2024-05-05,,Small Business,Self-Serve,Churned
O504722,C30914,2025-08-26 09:00:00,2025-08-31,2025-09-01,Office Chair,Furniture,2.0,431.05,0.0,431.05,300.01,Online,Standard,BER-WH3,EU,False,4.0,Consumer,1,1,131.04000000000002,0.30400185593318646,2025-08,2025-03-19,,Startup,Outbound,Active
O504723,C30411,2025-02-10 00:00:00,2025-02-12,2025-02-11,Notebook Pack,Supplies,2.0,41.91,0.2,33.53,21.69,Marketplace,Express,DAL-WH2,West,False,2.0,SMB,-1,0,11.84,0.3531166119892633,2025-02,2024-08-18,US,Small Business,Inbound,At Risk
O504724,C30426,2025-03-23 10:00:00,2025-03-30,2025-03-30,Printer Ink,Supplies,4.0,173.05,0.1,155.75,118.11,Online,Standard,,West,False,2.0,Consumer,0,0,37.64,0.241669341894061,2025-03,2025-01-22,US,,Partner,Active
O504725,C31492,2025-05-23 08:00:00,2025-05-28,2025-05-27,USB-C Hub,Accessories,1.0,44.93,0.05,42.68,31.04,B2B Sales,Express,BER-WH3,Central,False,4.0,Unknown,-1,0,11.64,0.27272727272727276,2025-05,2024-05-04,UK,,Partner,At Risk
O504726,C31093,2025-04-10 22:00:00,2025-04-14,2025-04-16,Printer Ink,Supplies,3.0,145.84,0.1,131.26,77.7,Marketplace,Express,TOR-WH1,East,False,4.0,Unknown,2,1,53.55999999999999,0.4080451013256132,2025-04,2024-12-15,UK,Mid Market,Partner,Active
O504727,C30823,2025-11-27 06:00:00,2025-12-01,2025-12-05,Laptop Stand,Accessories,2.0,85.01,0.25,63.76,39.89,B2B Sales,Standard,VAN-WH1,Central,False,3.0,Enterprise,4,1,23.869999999999997,0.3743726474278544,2025-11,2025-11-01,AU,Mid Market,Self-Serve,Churned
O504728,C31622,2025-11-28 07:00:00,2025-12-04,2025-12-06,USB-C Hub,Accessories,1.0,45.55,0.05,43.27,30.43,Online,Standard,TOR-WH1,Central,False,5.0,SMB,2,1,12.840000000000003,0.2967413912641554,2025-11,2025-04-24,US,Startup,Self-Serve,Churned
O504729,C30470,2025-05-16 15:00:00,2025-05-20,2025-05-21,"Monitor 27""",Electronics,2.0,660.5,0.05,627.48,427.76,Marketplace,Express,BER-WH3,West,False,2.0,Enterprise,1,1,199.72000000000003,0.31828902913240265,2025-05,2024-06-14,AU,Mid Market,Inbound,Churned
O504730,C31615,2025-01-08 20:00:00,2025-01-13,2025-01-17,Webcam,Electronics,1.0,117.38,0.1,105.64,66.5,Retail,Express,VAN-WH1,Central,False,4.0,Consumer,4,1,39.14,0.3705035971223022,2025-01,2025-06-02,AU,Startup,Outbound,Active
O504731,C30849,2025-01-22 05:00:00,2025-01-27,2025-02-02,Notebook Pack,Supplies,2.0,46.15,0.2,36.92,23.44,Online,Standard,DAL-WH2,EU,False,2.0,SMB,6,1,13.48,0.36511375947995667,2025-01,2025-07-08,US,Mid Market,Inbound,Churned
O504732,C30812,2025-10-13 10:00:00,2025-10-18,2025-10-19,USB-C Hub,Accessories,1.0,41.07,0.1,36.96,20.36,Marketplace,Standard,BER-WH3,West,False,2.0,Enterprise,1,1,16.6,0.44913419913419916,2025-10,2024-03-31,DE,Startup,Self-Serve,At Risk
O504733,C31287,2025-11-30 03:00:00,2025-12-04,2025-12-05,Desk Lamp,Furniture,3.0,191.17,0.05,181.61,102.98,Marketplace,Express,VAN-WH1,East,False,4.0,SMB,1,1,78.63000000000001,0.43296074004735424,2025-11,2024-07-13,UK,Startup,Self-Serve,Churned
O504734,C31085,2025-12-19 05:00:00,2025-12-22,2025-12-23,Printer Ink,Supplies,2.0,76.33,0.05,72.51,54.78,Marketplace,Express,DAL-WH2,East,False,2.0,Enterprise,1,1,17.730000000000004,0.24451799751758382,2025-12,2024-01-10,FR,,Inbound,Churned
O504735,C31129,2025-01-28 17:00:00,2025-01-31,2025-01-31,USB-C Hub,Accessories,2.0,116.49,0.1,104.84,82.85,Online,Standard,DAL-WH2,West,False,3.0,Enterprise,0,0,21.99000000000001,0.20974818771461282,2025-01,2025-10-14,US,Enterprise,Partner,Active
O504736,C30555,2025-09-25 05:00:00,2025-09-28,2025-09-30,USB-C Hub,Accessories,4.0,169.62,0.1,152.66,101.04,Online,Express,,West,True,4.0,Enterprise,2,1,51.61999999999999,0.33813703655181443,2025-09,2024-12-10,IN,,Self-Serve,Active
O504737,C30222,2025-07-29 22:00:00,2025-08-05,2025-08-07,Notebook Pack,Supplies,2.0,35.84,0.25,26.88,16.86,Marketplace,Standard,VAN-WH1,Central,False,3.0,Enterprise,2,1,10.02,0.37276785714285715,2025-07,2025-11-23,CA,Startup,Inbound,Active
O504738,C30180,2025-02-10 05:00:00,2025-02-15,2025-02-15,USB-C Hub,Accessories,4.0,180.32,0.1,162.29,114.12,B2B Sales,Express,TOR-WH1,West,False,3.0,Consumer,0,0,48.16999999999999,0.2968143446916014,2025-02,2025-11-20,IN,Small Business,Partner,Active
O504739,C30372,2025-02-16 21:00:00,2025-02-22,2025-02-21,"Monitor 27""",Electronics,1.0,274.01,0.0,274.01,171.16,Online,Standard,VAN-WH1,Central,False,,SMB,-1,0,102.85,0.3753512645523886,2025-02,2024-10-30,FR,Enterprise,Self-Serve,Active
